Candidate_ID,Education_Level,Experience_Years,Skills_Score,Certifications,Previous_Companies,Job_Match_Score,Suitability
8757,Master's,24,0.51,4,14,0.78,0
8758,Bachelor's,3,0.61,9,5,0.76,1
8759,Bachelor's,5,0.53,7,2,0.7,1
8760,Bachelor's,33,0.9,3,6,0.82,1
8761,Bachelor's,11,0.7,5,0,0.77,0
8762,Master's,35,0.61,10,2,0.8,1
8763,Bachelor's,33,0.61,9,10,0.74,0
8764,Master's,28,0.96,1,12,0.78,0
8765,Master's,35,0.91,7,15,0.95,0
8766,Bachelor's,26,0.55,1,15,0.67,0
8767,PhD,31,0.57,3,15,0.65,0
8768,Master's,11,0.59,1,12,0.66,1
8769,Master's,29,0.73,10,12,0.73,1
8770,PhD,32,0.91,5,1,0.69,1
8771,Bachelor's,18,0.57,8,2,0.73,0
8772,PhD,39,0.97,9,14,0.63,0
8773,Master's,32,0.91,1,13,0.73,1
8774,Master's,27,0.58,0,1,0.98,1
8775,PhD,18,0.88,4,10,0.87,1
8776,Bachelor's,15,0.93,9,4,0.93,0
8777,Master's,14,0.78,1,6,0.91,0
8778,Master's,11,0.52,1,4,0.71,0
8779,PhD,20,0.86,6,9,0.68,1
8780,PhD,4,0.95,5,5,0.93,1
8781,PhD,14,0.51,5,11,0.68,1
8782,Bachelor's,20,0.92,9,11,0.78,1
8783,Bachelor's,16,0.63,5,4,0.92,1
8784,Bachelor's,27,0.99,10,13,0.89,0
8785,PhD,15,0.82,0,5,0.66,1
8786,Master's,19,0.91,1,10,0.65,0
8787,Bachelor's,0,0.79,0,5,0.7,0
8788,PhD,22,0.93,10,5,0.65,1
8789,Bachelor's,8,0.51,5,14,0.93,0
8790,Master's,25,0.64,7,15,0.78,1
8791,PhD,32,0.54,9,10,0.77,0
8792,Bachelor's,5,0.72,1,15,0.77,0
8793,Master's,33,0.65,7,3,0.82,0
8794,Bachelor's,10,0.81,3,1,0.94,1
8795,PhD,9,0.58,8,9,0.63,0
8796,Master's,38,0.76,4,5,0.84,0
8797,Bachelor's,5,0.91,8,9,0.65,1
8798,Master's,17,0.57,9,8,0.77,0
8799,Master's,13,0.61,7,10,0.97,0
8800,Master's,0,0.82,10,14,0.83,0
8801,Master's,11,0.75,1,1,0.86,1
8802,Bachelor's,10,0.83,0,11,0.82,0
8803,PhD,11,0.91,4,3,0.85,0
8804,Bachelor's,16,0.86,10,1,0.63,0
8805,Master's,40,0.66,4,2,0.8,1
8806,PhD,34,0.59,3,10,0.67,1
8807,PhD,12,0.97,2,9,0.84,1
8808,Master's,28,0.8,8,5,0.77,1
8809,Bachelor's,0,0.58,3,10,0.82,1
8810,Master's,27,0.51,2,4,0.71,1
8811,Bachelor's,22,0.75,6,11,0.74,0
8812,Master's,1,0.89,1,8,0.63,1
8813,PhD,13,0.57,2,9,0.7,1
8814,PhD,17,0.57,7,0,0.71,1
8815,Bachelor's,20,0.63,4,3,0.89,0
8816,PhD,4,0.73,3,2,0.66,0
8817,Bachelor's,34,0.95,2,1,0.8,0
8818,Bachelor's,21,0.96,2,14,0.97,1
8819,Master's,26,0.78,1,7,0.79,1
8820,PhD,27,0.67,4,11,0.86,1
8821,Bachelor's,14,0.59,6,15,0.85,1
8822,PhD,36,0.72,0,6,0.74,1
8823,Master's,38,0.71,9,2,0.93,1
8824,Bachelor's,25,0.98,8,0,0.78,1
8825,Master's,18,0.86,8,8,0.85,1
8826,Master's,14,0.96,5,5,0.78,1
8827,Bachelor's,24,0.6,9,12,0.74,0
8828,Bachelor's,15,0.68,2,5,0.76,1
8829,Master's,24,0.51,1,14,0.91,0
8830,PhD,8,0.55,6,6,0.79,1
8831,PhD,13,0.76,5,8,0.91,0
8832,Bachelor's,6,0.67,7,5,0.99,0
8833,Master's,27,0.77,7,8,0.83,0
8834,Bachelor's,33,0.51,10,4,0.7,1
8835,Master's,15,0.9,3,4,1.0,1
8836,Bachelor's,27,0.66,9,9,0.74,0
8837,Bachelor's,1,0.53,3,9,0.64,0
8838,Master's,23,0.83,8,9,0.94,0
8839,Bachelor's,18,0.99,10,15,0.61,0
8840,Bachelor's,2,0.73,2,1,0.68,0
8841,Bachelor's,18,0.56,9,1,0.87,1
8842,Bachelor's,32,0.5,6,0,0.88,0
8843,Bachelor's,31,0.51,0,6,0.98,0
8844,Master's,38,0.78,3,5,0.71,0
8845,Bachelor's,36,0.99,0,0,0.62,1
8846,Master's,28,0.65,4,0,0.94,1
8847,Bachelor's,0,0.93,8,5,0.68,1
8848,PhD,16,0.65,3,1,0.95,0
8849,PhD,27,0.87,3,5,0.96,0
8850,Master's,30,0.55,5,11,0.7,1
8851,Master's,24,0.95,7,2,0.71,0
8852,Bachelor's,34,0.59,0,2,0.94,1
8853,PhD,0,0.83,8,12,0.84,1
8854,Bachelor's,7,0.55,7,12,0.69,0
8855,Bachelor's,31,0.82,8,7,0.85,0
8856,Master's,14,0.79,6,4,0.79,1
8857,PhD,35,0.68,10,2,0.75,0
8858,Bachelor's,13,0.75,8,14,0.97,0
8859,Master's,35,0.68,3,2,0.91,1
8860,Bachelor's,18,0.95,10,11,0.74,0
8861,PhD,9,0.69,9,5,0.63,0
8862,Master's,17,0.77,5,0,0.68,1
8863,Bachelor's,30,0.96,1,6,0.7,1
8864,PhD,34,0.61,8,11,0.9,1
8865,PhD,18,0.82,10,14,0.97,0
8866,PhD,23,0.75,7,1,0.83,0
8867,PhD,14,0.83,1,2,0.88,0
8868,Bachelor's,15,0.94,2,3,0.69,0
8869,Master's,1,0.66,2,6,0.86,1
8870,Bachelor's,27,0.97,10,11,0.97,0
8871,Bachelor's,0,0.85,2,1,0.98,0
8872,PhD,6,0.52,10,15,0.62,0
8873,Bachelor's,12,0.68,8,0,0.74,1
8874,Master's,20,0.89,3,13,0.82,1
8875,Bachelor's,24,0.77,2,12,0.99,1
8876,PhD,14,0.63,2,11,0.88,1
8877,Bachelor's,14,0.94,10,4,0.79,1
8878,PhD,37,0.77,2,9,0.68,0
8879,Bachelor's,38,0.68,5,13,0.86,0
8880,Bachelor's,0,0.66,2,12,0.73,1
8881,Bachelor's,16,0.61,5,10,0.62,0
8882,Bachelor's,2,0.96,7,5,0.74,1
8883,Master's,15,0.66,6,6,0.86,1
8884,Master's,32,0.99,7,9,0.68,1
8885,Bachelor's,25,0.73,0,14,0.62,0
8886,Bachelor's,27,0.81,9,4,0.65,0
8887,PhD,28,0.94,4,11,0.76,0
8888,Bachelor's,40,0.63,0,13,0.97,0
8889,Master's,26,0.59,10,6,0.7,0
8890,PhD,25,0.88,8,9,0.63,0
8891,PhD,29,0.86,7,13,0.82,0
8892,Master's,0,0.77,3,0,0.64,1
8893,Master's,3,0.51,4,8,0.79,1
8894,PhD,13,0.87,10,3,0.63,0
8895,PhD,9,0.55,2,5,0.81,0
8896,Master's,25,0.64,2,6,0.7,1
8897,PhD,34,0.68,5,9,0.71,1
8898,Bachelor's,7,0.64,3,10,0.91,0
8899,Bachelor's,14,0.65,5,14,0.92,0
8900,PhD,27,0.54,8,9,0.78,0
8901,Master's,12,0.61,0,5,0.8,0
8902,Bachelor's,14,0.62,5,13,0.78,0
8903,PhD,11,0.53,1,6,0.92,0
8904,Bachelor's,31,0.8,10,6,0.75,1
8905,Master's,23,0.84,5,14,0.68,1
8906,PhD,33,0.74,1,6,0.8,1
8907,Bachelor's,12,0.64,6,13,0.85,0
8908,Bachelor's,4,0.52,7,11,0.78,0
8909,PhD,3,0.63,0,13,0.62,1
8910,PhD,35,0.67,0,6,0.65,1
8911,Master's,24,0.6,9,12,0.81,0
8912,PhD,34,0.89,8,10,0.88,0
8913,Bachelor's,11,0.78,9,4,0.67,0
8914,PhD,3,0.87,1,11,0.72,0
8915,PhD,9,0.65,10,3,0.82,1
8916,PhD,34,0.54,2,10,0.87,1
8917,Master's,38,0.63,6,13,0.81,1
8918,PhD,5,0.86,4,12,0.83,1
8919,Master's,18,0.85,8,15,0.64,1
8920,Bachelor's,2,0.71,10,2,0.71,1
8921,PhD,7,0.52,9,8,0.87,1
8922,PhD,33,0.82,8,11,0.66,0
8923,PhD,40,0.93,0,7,0.92,1
8924,PhD,24,0.75,4,12,0.96,0
8925,PhD,27,0.9,7,12,0.7,1
8926,PhD,38,0.62,0,0,0.62,1
8927,PhD,28,0.83,9,15,0.88,0
8928,Bachelor's,40,0.53,1,10,0.87,1
8929,PhD,38,0.51,3,12,0.66,1
8930,Master's,40,0.53,6,9,0.62,1
8931,PhD,4,0.5,2,1,0.79,0
8932,Master's,1,0.94,0,14,0.77,1
8933,PhD,9,0.94,8,11,0.62,0
8934,PhD,31,0.86,9,9,0.84,0
8935,PhD,14,0.77,10,9,0.75,1
8936,Bachelor's,29,0.97,2,2,0.94,0
8937,Bachelor's,5,0.59,10,1,0.65,1
8938,Master's,1,0.57,0,9,0.86,1
8939,Master's,8,0.58,4,2,0.65,0
8940,Master's,17,0.86,10,3,0.68,0
8941,Bachelor's,18,0.68,2,12,0.76,1
8942,PhD,18,0.58,4,2,0.94,0
8943,PhD,2,0.61,7,2,0.81,0
8944,Master's,5,0.7,5,7,0.62,0
8945,PhD,8,0.82,9,14,0.65,0
8946,Bachelor's,6,0.82,0,7,0.79,0
8947,PhD,35,0.94,9,3,0.94,1
8948,PhD,16,0.85,0,9,0.71,0
8949,PhD,35,0.97,6,7,0.93,0
8950,Master's,7,0.76,10,2,0.94,0
8951,Bachelor's,33,0.96,8,3,0.96,0
8952,PhD,28,0.91,6,0,0.61,0
8953,Master's,27,0.85,1,1,0.81,0
8954,Master's,27,0.56,8,2,0.81,1
8955,Bachelor's,27,0.63,0,12,0.75,1
8956,Bachelor's,38,0.87,0,9,0.88,0
8957,PhD,36,0.75,8,3,0.61,0
8958,Master's,1,0.62,4,12,0.79,1
8959,Master's,10,0.96,6,0,0.85,0
8960,PhD,27,0.62,5,14,0.75,0
8961,Bachelor's,34,0.8,8,7,0.9,1
8962,Master's,27,0.93,3,7,0.96,0
8963,PhD,0,0.66,8,10,0.77,0
8964,PhD,34,0.8,9,3,0.7,1
8965,PhD,40,0.74,6,14,0.93,0
8966,Master's,4,0.53,4,15,0.76,1
8967,Bachelor's,14,0.67,9,4,0.81,0
8968,PhD,12,0.92,8,1,0.88,1
8969,Master's,31,0.58,1,5,0.65,1
8970,Master's,18,0.77,6,4,0.66,0
8971,Bachelor's,26,0.81,7,14,0.76,1
8972,Bachelor's,40,0.9,4,9,0.64,0
8973,Bachelor's,12,0.75,8,15,0.72,1
8974,Master's,17,0.71,2,15,0.99,0
8975,Master's,27,0.7,2,9,0.95,1
8976,Bachelor's,21,0.96,0,12,0.93,0
8977,PhD,36,0.65,5,5,0.82,0
8978,Bachelor's,16,0.67,6,0,0.93,0
8979,Master's,11,0.56,10,1,0.88,0
8980,PhD,34,0.78,7,1,0.95,1
8981,Bachelor's,28,0.85,7,6,0.92,1
8982,PhD,7,0.53,10,0,0.65,0
8983,PhD,7,0.83,8,10,0.86,0
8984,PhD,12,0.86,8,5,0.64,1
8985,Bachelor's,16,0.91,2,4,0.86,0
8986,Bachelor's,27,0.58,2,7,0.73,0
8987,Master's,1,0.54,3,11,0.95,0
8988,Bachelor's,3,0.53,2,7,0.81,1
8989,Bachelor's,23,0.83,10,9,0.71,1
8990,PhD,34,0.67,6,9,0.8,0
8991,PhD,39,0.67,4,7,0.94,0
8992,PhD,19,0.63,7,4,0.64,1
8993,Bachelor's,35,0.58,0,5,0.71,0
8994,PhD,14,0.84,2,11,0.85,0
8995,Master's,2,0.91,6,15,0.85,0
8996,Bachelor's,13,0.91,1,1,0.73,0
8997,PhD,5,0.92,6,3,0.64,0
8998,PhD,33,0.99,8,14,0.78,1
8999,Bachelor's,4,0.72,3,4,0.63,0
9000,Master's,23,0.99,8,14,0.99,0
9001,PhD,22,0.67,8,9,0.94,1
9002,Master's,36,0.82,8,0,0.89,0
9003,PhD,36,0.62,6,14,0.98,0
9004,PhD,10,0.63,3,2,0.95,0
9005,Master's,35,0.5,7,4,0.92,1
9006,PhD,14,0.88,7,1,0.86,1
9007,Bachelor's,23,0.91,2,6,0.79,1
9008,Bachelor's,31,0.87,10,11,0.85,0
9009,Master's,10,0.76,9,0,0.89,0
9010,Bachelor's,33,0.77,10,3,0.82,1
9011,Bachelor's,40,0.93,3,9,0.75,1
9012,Bachelor's,23,0.74,4,3,0.98,1
9013,Master's,9,0.9,5,8,0.99,1
9014,Bachelor's,10,0.69,10,2,0.81,1
9015,Bachelor's,28,0.76,2,11,0.89,0
9016,PhD,32,0.92,4,13,0.99,1
9017,Master's,23,0.77,5,9,0.86,0
9018,Master's,5,0.54,7,3,0.61,1
9019,Master's,12,0.99,10,9,0.91,1
9020,Bachelor's,23,0.59,6,4,0.9,1
9021,Master's,19,0.92,1,10,0.95,1
9022,Bachelor's,31,0.65,7,3,0.95,0
9023,Bachelor's,40,0.89,4,10,0.78,0
9024,Master's,22,0.9,2,7,0.75,1
9025,PhD,38,0.55,8,11,0.94,1
9026,PhD,31,0.7,5,8,0.79,0
9027,Bachelor's,1,0.98,9,3,0.98,1
9028,PhD,27,0.82,6,9,0.75,1
9029,PhD,7,0.74,2,11,0.86,0
9030,PhD,2,0.66,7,9,0.95,1
9031,Master's,38,0.54,5,9,0.69,1
9032,Bachelor's,21,0.98,7,14,0.76,1
9033,PhD,0,0.95,7,9,0.99,1
9034,PhD,16,0.94,5,8,0.77,1
9035,Bachelor's,2,0.98,4,0,0.86,0
9036,Bachelor's,15,0.65,2,0,0.92,1
9037,Bachelor's,28,0.66,5,1,0.83,0
9038,Bachelor's,37,0.77,7,10,0.78,1
9039,Bachelor's,23,0.65,9,1,0.93,0
9040,PhD,20,0.75,9,13,0.63,0
9041,Bachelor's,25,0.76,10,15,0.77,0
9042,Master's,10,0.7,7,5,0.62,0
9043,Master's,34,1.0,1,6,0.9,1
9044,PhD,22,0.7,7,12,0.85,1
9045,Bachelor's,18,0.84,3,7,0.72,1
9046,Master's,33,0.73,0,8,0.88,1
9047,PhD,16,0.69,8,5,0.71,0
9048,Bachelor's,37,0.74,4,4,0.75,0
9049,Master's,27,0.9,1,8,0.82,0
9050,PhD,31,0.76,10,11,0.61,1
9051,PhD,26,0.83,1,0,0.75,1
9052,Bachelor's,10,0.86,9,7,0.77,0
9053,Master's,20,0.86,7,10,0.83,0
9054,Bachelor's,11,0.98,7,3,0.75,1
9055,Bachelor's,1,0.92,3,11,0.96,1
9056,PhD,19,0.84,2,9,0.91,1
9057,Bachelor's,32,0.6,1,14,0.91,1
9058,Bachelor's,38,0.93,9,0,0.8,0
9059,PhD,8,0.85,6,4,0.66,0
9060,Bachelor's,22,0.58,8,15,0.69,0
9061,Master's,28,0.56,0,9,0.63,0
9062,Master's,1,0.78,6,9,0.84,1
9063,Bachelor's,15,0.74,9,12,0.65,1
9064,PhD,30,0.96,4,7,0.95,0
9065,Master's,25,0.65,10,15,0.6,0
9066,PhD,23,0.67,9,12,0.8,1
9067,Bachelor's,29,0.75,5,3,0.97,1
9068,Master's,30,0.94,9,4,0.99,0
9069,Bachelor's,35,0.55,1,4,0.98,1
9070,Bachelor's,13,0.61,9,12,0.68,1
9071,Master's,25,0.72,0,7,0.73,1
9072,Bachelor's,10,0.71,6,1,0.83,0
9073,Bachelor's,0,0.51,10,14,0.84,1
9074,Bachelor's,36,0.63,0,11,0.89,1
9075,Master's,20,0.57,5,14,0.77,0
9076,Master's,35,0.89,9,8,0.68,0
9077,Master's,32,0.82,10,7,0.73,0
9078,Master's,27,0.59,6,0,0.79,0
9079,PhD,40,0.63,8,7,0.72,0
9080,Bachelor's,38,0.66,8,8,0.74,1
9081,Bachelor's,21,0.72,10,15,0.78,0
9082,Master's,37,0.7,2,3,0.78,0
9083,PhD,9,0.95,5,1,0.84,0
9084,Master's,24,0.58,7,6,0.8,1
9085,Bachelor's,21,0.76,8,12,0.95,1
9086,PhD,5,1.0,7,14,0.64,0
9087,Master's,35,0.97,4,15,0.72,0
9088,Bachelor's,29,0.92,9,14,0.83,0
9089,PhD,35,0.73,1,10,0.82,1
9090,Bachelor's,0,0.93,2,4,0.88,1
9091,PhD,17,0.52,8,13,0.72,1
9092,Master's,27,0.73,1,5,0.66,1
9093,Master's,27,0.55,0,2,0.7,0
9094,PhD,17,0.78,4,14,0.82,1
9095,Master's,37,0.9,2,6,0.82,0
9096,Master's,28,0.7,1,6,0.82,1
9097,Bachelor's,5,0.69,5,10,0.85,1
9098,PhD,16,0.86,1,12,0.73,0
9099,Master's,21,0.84,5,5,0.75,1
9100,PhD,32,0.79,3,15,0.87,0
9101,Bachelor's,35,0.6,1,5,0.66,0
9102,PhD,25,0.94,4,11,0.78,1
9103,PhD,30,0.75,10,4,0.86,1
9104,Bachelor's,19,0.8,7,5,0.73,0
9105,Bachelor's,20,0.95,6,6,0.74,1
9106,PhD,18,0.62,5,9,0.79,0
9107,Master's,17,0.86,7,9,0.81,1
9108,PhD,17,0.99,7,14,0.74,0
9109,PhD,4,0.79,2,12,0.85,1
9110,Master's,10,0.99,10,15,0.84,0
9111,Bachelor's,28,0.64,8,13,0.75,0
9112,PhD,6,0.61,9,12,0.9,1
9113,Master's,29,0.93,5,10,0.72,0
9114,PhD,10,0.9,2,14,0.98,0
9115,Master's,32,0.79,9,0,0.62,1
9116,Master's,28,0.84,4,0,0.97,1
9117,Bachelor's,9,0.95,1,14,0.61,1
9118,Master's,23,0.73,4,12,0.85,0
9119,PhD,12,0.89,0,13,1.0,0
9120,PhD,6,0.51,8,4,0.79,1
9121,Master's,25,0.98,6,15,0.63,0
9122,Bachelor's,24,0.64,8,13,0.64,0
9123,PhD,6,0.81,9,1,0.88,0
9124,Master's,38,0.81,4,11,0.65,0
9125,Bachelor's,34,0.87,1,7,0.63,0
9126,Bachelor's,28,0.95,10,7,0.84,1
9127,Master's,2,0.86,8,10,0.71,0
9128,Bachelor's,36,0.54,4,15,0.89,0
9129,Master's,34,0.58,2,10,0.66,1
9130,Master's,22,0.88,8,4,0.89,1
9131,Bachelor's,11,0.88,3,15,0.94,0
9132,Master's,32,0.52,4,6,0.79,0
9133,Bachelor's,32,0.97,2,3,0.74,1
9134,Master's,18,0.69,2,9,0.73,0
9135,Bachelor's,35,0.68,0,3,0.7,0
9136,PhD,0,0.65,0,3,0.63,1
9137,PhD,12,0.89,5,0,0.8,0
9138,Master's,21,1.0,1,13,0.85,0
9139,Bachelor's,20,0.59,8,9,0.68,0
9140,Master's,18,0.55,4,1,0.94,0
9141,PhD,15,0.51,8,10,0.9,0
9142,PhD,27,0.58,7,7,0.79,1
9143,Bachelor's,5,0.71,8,6,0.77,1
9144,Bachelor's,9,0.69,9,10,0.82,0
9145,Bachelor's,12,0.91,2,11,0.89,0
9146,Master's,12,0.92,8,7,0.97,1
9147,PhD,29,0.81,3,0,0.81,0
9148,Master's,30,0.77,1,13,0.72,1
9149,PhD,1,0.73,3,15,0.98,1
9150,Master's,39,0.57,9,14,0.92,0
9151,Bachelor's,25,0.82,1,9,0.7,0
9152,Master's,29,0.63,9,13,0.9,1
9153,PhD,38,0.8,6,3,0.82,0
9154,PhD,29,0.85,10,11,0.7,0
9155,Bachelor's,33,0.82,3,0,0.84,0
9156,Bachelor's,22,0.86,3,4,0.88,1
9157,Master's,8,0.58,1,4,0.82,0
9158,Master's,22,0.53,7,0,0.79,1
9159,Bachelor's,2,0.96,0,0,0.8,0
9160,Bachelor's,6,0.86,7,5,0.66,0
9161,PhD,18,0.94,5,13,0.99,1
9162,Bachelor's,21,0.81,3,1,0.91,1
9163,Master's,9,0.63,8,11,0.84,1
9164,Master's,15,0.79,3,6,0.62,1
9165,Master's,39,0.74,8,15,0.91,1
9166,PhD,10,0.68,3,2,0.99,1
9167,Master's,24,0.93,2,14,0.62,1
9168,Bachelor's,9,0.77,1,4,0.68,1
9169,Bachelor's,23,0.89,4,10,0.68,0
9170,Bachelor's,5,0.88,0,11,0.97,1
9171,Master's,30,0.77,4,0,0.91,0
9172,Master's,4,0.84,0,3,0.79,0
9173,Bachelor's,36,0.67,8,5,0.98,1
9174,Master's,18,0.69,7,15,0.9,1
9175,Bachelor's,34,0.93,8,2,0.63,1
9176,Bachelor's,12,0.9,8,4,0.88,1
9177,Master's,30,0.82,0,5,0.68,0
9178,Bachelor's,8,0.85,1,1,0.83,0
9179,Bachelor's,18,0.98,6,10,0.99,0
9180,Master's,38,0.63,3,10,0.99,0
9181,PhD,28,0.54,4,12,0.84,0
9182,PhD,12,0.76,7,10,0.69,0
9183,Bachelor's,38,0.87,10,15,0.76,1
9184,PhD,20,0.91,6,15,0.62,0
9185,PhD,22,0.92,6,13,0.73,1
9186,Bachelor's,6,0.93,3,14,0.95,0
9187,PhD,19,0.6,8,14,0.79,1
9188,Master's,36,0.5,9,15,0.73,0
9189,Bachelor's,17,0.86,6,4,0.83,0
9190,Master's,19,0.98,8,13,0.67,1
9191,PhD,5,0.55,9,6,0.79,0
9192,PhD,10,0.59,9,10,0.61,0
9193,PhD,26,0.75,3,1,0.76,0
9194,Bachelor's,13,0.83,6,15,0.97,0
9195,Master's,9,0.93,10,1,0.75,0
9196,PhD,3,0.82,2,0,1.0,1
9197,Bachelor's,15,0.57,1,14,0.83,1
9198,Master's,19,0.76,2,9,0.83,0
9199,Master's,18,0.72,6,1,0.77,0
9200,Bachelor's,21,0.83,2,0,0.74,1
9201,Bachelor's,10,0.56,1,8,0.65,0
9202,Bachelor's,18,0.77,4,1,0.9,0
9203,Master's,38,0.7,5,14,0.66,1
9204,Bachelor's,16,0.55,7,7,0.67,0
9205,Master's,20,0.81,0,7,0.86,0
9206,PhD,6,0.72,3,12,0.95,1
9207,Master's,14,0.57,5,13,0.69,0
9208,PhD,25,0.55,6,5,0.75,1
9209,Master's,30,0.86,5,4,0.86,0
9210,PhD,4,0.92,0,2,0.66,1
9211,Master's,1,0.57,7,5,0.97,0
9212,Bachelor's,10,0.84,10,5,0.65,1
9213,Master's,8,0.9,1,4,0.74,0
9214,PhD,19,0.74,4,0,0.82,1
9215,PhD,11,0.64,0,11,1.0,0
9216,PhD,11,0.93,6,1,0.77,0
9217,Bachelor's,13,0.58,5,13,0.92,0
9218,Bachelor's,33,0.7,10,8,0.97,0
9219,PhD,35,0.55,0,3,0.76,0
9220,PhD,36,0.84,3,2,1.0,1
9221,PhD,40,0.8,5,2,0.65,0
9222,Bachelor's,7,0.53,6,0,1.0,0
9223,PhD,37,0.51,0,10,0.92,1
9224,Bachelor's,5,0.87,4,11,0.69,1
9225,Master's,6,0.63,0,11,0.74,0
9226,Master's,14,0.82,6,0,0.84,1
9227,Bachelor's,29,0.85,9,1,0.82,1
9228,PhD,21,0.61,2,4,0.9,0
9229,Master's,31,0.54,4,14,0.97,0
9230,Master's,2,0.5,6,8,0.92,0
9231,PhD,26,0.93,9,1,0.68,1
9232,Bachelor's,4,0.84,9,10,0.96,1
9233,Master's,18,0.8,10,14,0.87,1
9234,PhD,13,0.77,6,8,0.92,1
9235,PhD,33,0.9,8,13,0.76,1
9236,Master's,30,0.61,4,11,0.81,0
9237,PhD,28,0.51,3,14,0.87,1
9238,Bachelor's,34,0.52,3,5,0.63,0
9239,Bachelor's,19,0.93,7,15,0.69,0
9240,Master's,1,0.78,5,5,0.79,0
9241,Master's,0,0.83,3,4,0.82,0
9242,PhD,16,0.89,1,4,0.82,1
9243,Master's,32,0.5,2,4,0.69,1
9244,Bachelor's,3,0.79,10,12,1.0,0
9245,PhD,5,0.98,2,10,0.91,1
9246,Master's,22,0.81,8,4,0.75,1
9247,PhD,34,0.77,1,11,0.69,0
9248,Master's,6,0.55,1,7,0.62,1
9249,Master's,0,0.65,3,0,0.86,1
9250,Bachelor's,4,0.91,0,3,0.67,1
9251,Bachelor's,24,0.62,9,15,0.91,1
9252,PhD,24,0.97,3,7,0.62,0
9253,PhD,12,0.76,3,7,0.75,1
9254,Master's,14,0.94,6,12,0.69,1
9255,Master's,31,0.54,9,12,0.81,0
9256,Bachelor's,16,0.6,3,1,0.99,1
9257,Bachelor's,4,0.69,9,2,0.76,0
9258,Bachelor's,17,0.67,5,9,0.66,1
9259,PhD,13,0.59,2,5,0.97,1
9260,PhD,8,0.75,9,0,0.72,1
9261,Master's,13,0.69,5,11,0.68,0
9262,PhD,25,0.66,6,8,0.85,1
9263,Master's,9,0.56,0,6,0.91,1
9264,Bachelor's,1,0.7,4,12,0.88,0
9265,Bachelor's,32,0.77,2,3,0.64,0
9266,Master's,10,0.93,3,6,0.94,1
9267,PhD,22,0.64,5,2,0.95,0
9268,Master's,1,0.77,2,0,0.78,0
9269,Master's,20,0.69,5,9,0.75,0
9270,Bachelor's,14,0.66,9,12,0.95,0
9271,Master's,14,0.7,0,2,0.83,1
9272,PhD,21,0.71,0,6,0.76,0
9273,PhD,15,0.7,8,4,0.9,1
9274,Master's,6,0.74,8,3,0.83,1
9275,Master's,0,0.96,9,12,0.88,1
9276,Bachelor's,38,0.64,2,12,0.99,0
9277,Master's,26,0.77,8,10,0.97,0
9278,Master's,30,0.66,4,11,0.81,0
9279,PhD,18,0.69,10,14,0.69,0
9280,Master's,26,0.85,5,12,0.86,0
9281,Master's,12,0.63,10,15,0.91,0
9282,Master's,26,0.76,4,12,0.92,0
9283,PhD,23,0.89,4,4,0.72,1
9284,Bachelor's,30,0.56,1,9,0.87,1
9285,PhD,19,0.75,4,6,0.85,1
9286,PhD,10,0.99,0,6,0.76,1
9287,Bachelor's,26,0.99,0,3,0.99,1
9288,PhD,37,0.67,4,13,0.61,0
9289,Master's,9,0.79,1,4,0.84,1
9290,Bachelor's,18,0.85,9,3,0.66,1
9291,Master's,6,0.68,5,4,0.65,0
9292,Master's,10,0.82,1,10,0.72,0
9293,PhD,17,0.82,6,11,0.81,0
9294,Master's,38,0.83,7,10,0.73,1
9295,Bachelor's,4,0.52,3,13,0.99,1
9296,Bachelor's,30,0.98,7,15,0.68,0
9297,Master's,40,0.91,5,11,0.82,1
9298,Bachelor's,7,0.56,0,2,0.79,1
9299,PhD,31,0.8,8,5,0.76,1
9300,Bachelor's,19,0.68,9,0,0.67,1
9301,Bachelor's,40,0.66,8,2,0.84,0
9302,Master's,28,0.75,8,11,0.83,1
9303,Master's,5,0.56,8,4,0.83,1
9304,PhD,28,0.77,5,14,0.87,0
9305,PhD,23,0.84,6,8,0.69,0
9306,Bachelor's,2,0.6,6,10,0.92,1
9307,Master's,38,0.99,5,3,0.89,0
9308,PhD,40,0.5,8,1,0.88,1
9309,Bachelor's,40,0.85,6,7,0.69,1
9310,Master's,6,0.75,0,3,0.88,1
9311,PhD,33,0.52,9,14,0.62,0
9312,Bachelor's,15,0.93,2,10,0.84,1
9313,PhD,13,0.96,8,10,0.63,0
9314,Master's,10,0.52,0,10,0.62,1
9315,PhD,19,0.78,9,15,0.85,0
9316,PhD,10,0.76,5,5,0.75,1
9317,Master's,38,0.75,7,8,0.99,0
9318,PhD,25,1.0,4,2,0.68,0
9319,Bachelor's,35,0.79,5,5,0.86,1
9320,PhD,22,0.77,9,13,0.76,0
9321,Master's,13,0.97,0,6,0.85,0
9322,Bachelor's,25,0.85,10,0,0.92,1
9323,Master's,10,0.7,5,1,0.87,1
9324,Bachelor's,35,0.9,10,6,0.67,1
9325,Bachelor's,8,0.99,2,2,0.65,0
9326,Master's,22,0.69,2,15,0.75,1
9327,Master's,37,0.66,4,7,0.64,0
9328,Master's,18,0.79,5,12,0.77,1
9329,PhD,17,0.61,5,12,0.78,1
9330,PhD,33,0.83,7,0,0.66,0
9331,PhD,20,0.78,10,7,0.62,0
9332,Master's,32,0.68,10,9,0.71,1
9333,Master's,37,0.67,9,10,0.89,0
9334,PhD,13,0.65,5,5,0.9,0
9335,PhD,33,0.94,5,8,0.98,0
9336,Master's,16,0.85,9,1,0.68,1
